"ID","Y"
2141,0.198
2142,0.606
2143,0.394
2144,0.216
2145,0.356
2146,0.514
2147,0.282
2148,0.44
2149,0.28
2150,0.616
2151,0.454
2152,0.28
2153,0.228
2154,0.276
2155,0.402
2156,0.224
2157,0.272
2158,0.382
2159,0.478
2160,0.406
2161,0.486
2162,0.308
2163,0.504
2164,0.26
2165,0.408
2166,0.376
2167,0.406
2168,0.262
2169,0.48
2170,0.34
2171,0.366
2172,0.352
2173,0.29
2174,0.354
2175,0.66
2176,0.482
2177,0.338
2178,0.408
2179,0.462
2180,0.418
2181,0.482
2182,0.454
2183,0.446
2184,0.382
2185,0.392
2186,0.464
2187,0.682
2188,0.38
2189,0.364
2190,0.47
2191,0.338
2192,0.254
2193,0.644
2194,0.368
2195,0.428
2196,0.382
2197,0.44
2198,0.272
2199,0.382
2200,0.212
2201,0.55
2202,0.33
2203,0.466
2204,0.326
2205,0.408
2206,0.23
2207,0.322
2208,0.428
2209,0.194
2210,0.392
2211,0.4
2212,0.312
2213,0.452
2214,0.352
2215,0.408
2216,0.442
2217,0.394
2218,0.43
2219,0.302
2220,0.436
2221,0.312
2222,0.488
2223,0.302
2224,0.336
2225,0.37
2226,0.344
2227,0.398
2228,0.458
2229,0.404
2230,0.484
2231,0.282
2232,0.524
2233,0.5
2234,0.432
2235,0.508
2236,0.252
2237,0.438
2238,0.388
2239,0.324
2240,0.426
2241,0.45
2242,0.388
2243,0.504
2244,0.51
2245,0.45
2246,0.308
2247,0.402
2248,0.318
2249,0.374
2250,0.35
2251,0.51
2252,0.432
2253,0.324
2254,0.39
2255,0.424
2256,0.214
2257,0.132
2258,0.434
2259,0.428
2260,0.466
2261,0.5
2262,0.3
2263,0.434
2264,0.308
2265,0.484
2266,0.384
2267,0.286
2268,0.322
2269,0.304
2270,0.486
2271,0.334
2272,0.484
2273,0.176
2274,0.272
2275,0.534
2276,0.506
2277,0.626
2278,0.514
2279,0.262
2280,0.442
2281,0.328
2282,0.216
2283,0.306
2284,0.484
2285,0.322
2286,0.256
2287,0.316
2288,0.492
2289,0.382
2290,0.518
2291,0.41
2292,0.5
2293,0.504
2294,0.392
2295,0.468
2296,0.33
2297,0.4
2298,0.434
2299,0.272
2300,0.346
2301,0.278
2302,0.308
2303,0.258
2304,0.208
2305,0.306
2306,0.248
2307,0.254
2308,0.46
2309,0.496
2310,0.436
2311,0.302
2312,0.388
2313,0.372
2314,0.56
2315,0.414
2316,0.334
2317,0.348
2318,0.396
2319,0.456
2320,0.44
2321,0.326
2322,0.52
2323,0.37
2324,0.318
2325,0.28
2326,0.31
2327,0.216
2328,0.284
2329,0.508
2330,0.346
2331,0.606
2332,0.296
2333,0.432
2334,0.326
2335,0.352
2336,0.66
2337,0.31
2338,0.26
2339,0.27
2340,0.644
2341,0.526
2342,0.208
2343,0.444
2344,0.338
2345,0.484
2346,0.376
2347,0.526
2348,0.352
2349,0.334
2350,0.38
2351,0.208
2352,0.392
2353,0.314
2354,0.416
2355,0.418
2356,0.468
2357,0.332
2358,0.486
2359,0.348
2360,0.396
2361,0.328
2362,0.352
2363,0.376
2364,0.348
2365,0.442
2366,0.536
2367,0.324
2368,0.502
2369,0.446
2370,0.402
2371,0.326
2372,0.532
2373,0.312
2374,0.49
2375,0.314
2376,0.514
2377,0.486
2378,0.352
2379,0.382
2380,0.52
2381,0.392
2382,0.474
2383,0.38
2384,0.416
2385,0.38
2386,0.328
2387,0.296
2388,0.402
2389,0.202
2390,0.31
2391,0.404
2392,0.36
2393,0.616
2394,0.262
2395,0.314
2396,0.378
2397,0.43
2398,0.618
2399,0.456
2400,0.46
2401,0.362
2402,0.46
2403,0.33
2404,0.592
2405,0.466
2406,0.434
2407,0.346
2408,0.284
2409,0.382
2410,0.456
2411,0.336
2412,0.372
2413,0.448
2414,0.518
2415,0.424
2416,0.334
2417,0.412
2418,0.462
2419,0.472
2420,0.354
2421,0.554
2422,0.304
2423,0.394
2424,0.484
2425,0.326
2426,0.568
2427,0.262
2428,0.258
2429,0.276
2430,0.596
2431,0.524
2432,0.528
2433,0.59
2434,0.342
2435,0.486
2436,0.498
2437,0.452
2438,0.428
2439,0.472
2440,0.51
2441,0.398
2442,0.296
2443,0.346
2444,0.504
2445,0.262
2446,0.788
2447,0.412
2448,0.442
2449,0.416
2450,0.472
2451,0.284
2452,0.358
2453,0.268
2454,0.332
2455,0.438
2456,0.52
2457,0.39
2458,0.618
2459,0.414
2460,0.458
2461,0.384
2462,0.35
2463,0.48
2464,0.402
2465,0.422
2466,0.278
2467,0.586
2468,0.336
2469,0.314
2470,0.34
2471,0.49
2472,0.402
2473,0.272
2474,0.244
2475,0.6
2476,0.56
2477,0.544
2478,0.57
2479,0.372
2480,0.284
2481,0.482
2482,0.306
2483,0.37
2484,0.362
2485,0.264
2486,0.282
2487,0.344
2488,0.438
2489,0.246
2490,0.484
2491,0.318
2492,0.466
2493,0.474
2494,0.346
2495,0.36
2496,0.546
2497,0.542
2498,0.422
2499,0.586
2500,0.344
2501,0.35
2502,0.294
2503,0.304
2504,0.374
2505,0.296
2506,0.446
2507,0.426
2508,0.298
2509,0.37
2510,0.468
2511,0.36
2512,0.466
2513,0.52
2514,0.418
2515,0.232
2516,0.428
2517,0.338
2518,0.27
2519,0.44
2520,0.596
2521,0.398
2522,0.226
2523,0.484
2524,0.302
2525,0.412
2526,0.556
2527,0.26
2528,0.308
2529,0.414
2530,0.35
2531,0.418
2532,0.286
2533,0.528
2534,0.396
2535,0.586
2536,0.472
2537,0.288
2538,0.174
2539,0.414
2540,0.268
2541,0.508
2542,0.302
2543,0.406
2544,0.48
2545,0.176
2546,0.422
2547,0.548
2548,0.434
2549,0.28
2550,0.34
2551,0.356
2552,0.456
2553,0.428
2554,0.358
2555,0.218
2556,0.434
2557,0.382
2558,0.482
2559,0.318
2560,0.376
2561,0.508
2562,0.28
2563,0.396
2564,0.304
2565,0.462
2566,0.278
2567,0.47
2568,0.376
2569,0.552
2570,0.604
2571,0.428
2572,0.392
2573,0.34
2574,0.184
2575,0.302
2576,0.292
2577,0.332
2578,0.262
2579,0.194
2580,0.18
2581,0.53
2582,0.514
2583,0.552
2584,0.298
2585,0.384
2586,0.342
2587,0.426
2588,0.238
2589,0.436
2590,0.264
2591,0.324
2592,0.45
2593,0.502
2594,0.498
2595,0.418
2596,0.364
2597,0.382
2598,0.284
2599,0.36
2600,0.392
2601,0.366
2602,0.466
2603,0.282
2604,0.456
2605,0.55
2606,0.394
2607,0.586
2608,0.44
2609,0.414
2610,0.312
2611,0.298
2612,0.622
2613,0.236
2614,0.304
2615,0.546
2616,0.584
2617,0.396
2618,0.254
2619,0.312
2620,0.24
2621,0.372
2622,0.358
2623,0.338
2624,0.38
2625,0.352
2626,0.442
2627,0.502
2628,0.456
2629,0.528
2630,0.284
2631,0.35
2632,0.214
2633,0.49
2634,0.416
2635,0.376
2636,0.172
2637,0.36
2638,0.426
2639,0.356
2640,0.596
2641,0.312
2642,0.392
2643,0.384
2644,0.394
2645,0.384
2646,0.508
2647,0.372
2648,0.386
2649,0.25
2650,0.348
2651,0.546
2652,0.528
2653,0.314
2654,0.444
2655,0.312
2656,0.558
2657,0.398
2658,0.268
2659,0.25
2660,0.502
2661,0.55
2662,0.35
2663,0.44
2664,0.408
2665,0.364
2666,0.296
2667,0.56
2668,0.416
2669,0.402
2670,0.466
2671,0.288
2672,0.198
2673,0.398
2674,0.422
2675,0.516
2676,0.326
2677,0.476
2678,0.48
2679,0.45
2680,0.468
2681,0.348
2682,0.296
2683,0.342
2684,0.53
2685,0.662
2686,0.476
2687,0.408
2688,0.698
2689,0.324
2690,0.312
2691,0.352
2692,0.38
2693,0.402
2694,0.322
2695,0.552
2696,0.212
2697,0.534
2698,0.446
2699,0.492
2700,0.226
2701,0.498
2702,0.414
2703,0.322
2704,0.372
2705,0.244
2706,0.472
2707,0.404
2708,0.494
2709,0.342
2710,0.286
2711,0.27
2712,0.334
2713,0.322
2714,0.362
2715,0.278
2716,0.522
2717,0.454
2718,0.406
2719,0.394
2720,0.69
2721,0.5
2722,0.362
2723,0.318
2724,0.344
2725,0.564
2726,0.312
2727,0.216
2728,0.362
2729,0.366
2730,0.466
2731,0.352
2732,0.432
2733,0.4
2734,0.264
2735,0.338
2736,0.452
2737,0.162
2738,0.332
2739,0.528
2740,0.56
2741,0.412
2742,0.416
2743,0.344
2744,0.454
2745,0.448
2746,0.394
2747,0.496
2748,0.424
2749,0.552
2750,0.644
2751,0.22
2752,0.42
2753,0.144
2754,0.304
2755,0.532
2756,0.44
2757,0.458
2758,0.378
2759,0.51
2760,0.278
2761,0.424
2762,0.39
2763,0.288
2764,0.47
2765,0.324
2766,0.334
2767,0.244
2768,0.67
2769,0.29
2770,0.542
2771,0.252
2772,0.35
2773,0.334
2774,0.336
2775,0.35
2776,0.386
2777,0.328
2778,0.214
2779,0.254
2780,0.492
2781,0.356
2782,0.448
2783,0.27
2784,0.238
2785,0.348
2786,0.474
2787,0.302
2788,0.472
2789,0.396
2790,0.418
2791,0.406
2792,0.36
2793,0.376
2794,0.408
2795,0.432
2796,0.346
2797,0.54
2798,0.268
2799,0.37
2800,0.242
2801,0.31
2802,0.478
2803,0.446
2804,0.408
2805,0.202
2806,0.366
2807,0.312
2808,0.348
2809,0.446
2810,0.262
2811,0.508
2812,0.28
2813,0.296
2814,0.386
2815,0.478
2816,0.306
2817,0.3
2818,0.472
2819,0.388
2820,0.39
2821,0.534
2822,0.254
2823,0.47
2824,0.182
2825,0.436
2826,0.322
2827,0.548
2828,0.282
2829,0.556
2830,0.366
2831,0.218
2832,0.394
2833,0.282
2834,0.254
2835,0.434
2836,0.416
2837,0.52
2838,0.38
2839,0.256
2840,0.486
2841,0.424
2842,0.238
2843,0.366
2844,0.396
2845,0.368
2846,0.41
2847,0.506
2848,0.336
2849,0.376
2850,0.546
2851,0.554
2852,0.252
2853,0.196
2854,0.258
2855,0.344
2856,0.314
2857,0.442
2858,0.368
2859,0.482
2860,0.334
2861,0.348
2862,0.46
2863,0.526
2864,0.422
2865,0.554
2866,0.408
2867,0.414
2868,0.632
2869,0.546
2870,0.562
2871,0.422
2872,0.394
2873,0.354
2874,0.458
2875,0.41
2876,0.59
2877,0.428
2878,0.284
2879,0.422
2880,0.274
2881,0.282
2882,0.424
2883,0.292
2884,0.446
2885,0.254
2886,0.36
2887,0.3
2888,0.394
2889,0.506
2890,0.296
2891,0.482
2892,0.462
2893,0.304
2894,0.396
2895,0.23
2896,0.334
2897,0.398
2898,0.406
2899,0.274
2900,0.544
2901,0.43
2902,0.546
2903,0.25
2904,0.304
2905,0.222
2906,0.334
2907,0.402
2908,0.292
2909,0.288
2910,0.362
2911,0.414
2912,0.3
2913,0.354
2914,0.572
2915,0.544
2916,0.344
2917,0.29
2918,0.436
2919,0.234
2920,0.186
2921,0.496
2922,0.342
2923,0.426
2924,0.224
2925,0.362
2926,0.466
2927,0.512
2928,0.524
2929,0.478
2930,0.472
2931,0.502
2932,0.578
2933,0.268
2934,0.432
2935,0.44
2936,0.404
2937,0.452
2938,0.256
2939,0.274
2940,0.3
2941,0.296
2942,0.498
2943,0.498
2944,0.38
2945,0.31
2946,0.48
2947,0.654
2948,0.47
2949,0.332
2950,0.312
2951,0.286
2952,0.404
2953,0.524
2954,0.502
2955,0.288
2956,0.318
2957,0.286
2958,0.342
2959,0.318
2960,0.24
2961,0.324
2962,0.272
2963,0.274
2964,0.342
2965,0.552
2966,0.464
2967,0.35
2968,0.282
2969,0.28
2970,0.484
2971,0.396
2972,0.278
2973,0.43
2974,0.404
2975,0.384
2976,0.362
2977,0.244
2978,0.284
2979,0.464
2980,0.442
2981,0.488
2982,0.382
2983,0.418
2984,0.3
2985,0.312
2986,0.56
2987,0.516
2988,0.524
2989,0.158
2990,0.39
2991,0.312
2992,0.27
2993,0.34
2994,0.286
2995,0.306
2996,0.282
2997,0.382
2998,0.386
2999,0.464
3000,0.346
3001,0.612
3002,0.502
3003,0.314
3004,0.598
3005,0.294
3006,0.27
3007,0.516
3008,0.366
3009,0.524
3010,0.24
3011,0.588
3012,0.45
3013,0.328
3014,0.29
3015,0.382
3016,0.296
3017,0.456
3018,0.29
3019,0.312
3020,0.326
3021,0.386
3022,0.506
3023,0.32
3024,0.354
3025,0.266
3026,0.296
3027,0.432
3028,0.31
3029,0.46
3030,0.552
3031,0.364
3032,0.448
3033,0.558
3034,0.276
3035,0.444
3036,0.448
3037,0.29
3038,0.59
3039,0.44
3040,0.506
3041,0.386
3042,0.418
3043,0.406
3044,0.408
3045,0.606
3046,0.434
3047,0.298
3048,0.26
3049,0.316
3050,0.306
3051,0.488
3052,0.268
3053,0.472
3054,0.28
3055,0.416
3056,0.292
3057,0.312
3058,0.534
3059,0.28
3060,0.432
3061,0.398
3062,0.354
3063,0.35
3064,0.31
3065,0.564
3066,0.372
3067,0.438
3068,0.35
3069,0.41
3070,0.296
3071,0.378
3072,0.624
3073,0.26
3074,0.326
3075,0.242
3076,0.382
3077,0.43
3078,0.41
3079,0.218
3080,0.344
3081,0.374
3082,0.25
3083,0.402
3084,0.284
3085,0.214
3086,0.542
3087,0.232
3088,0.38
3089,0.28
3090,0.546
3091,0.416
3092,0.418
3093,0.308
3094,0.272
3095,0.302
3096,0.586
3097,0.292
3098,0.212
3099,0.252
3100,0.47
3101,0.632
3102,0.396
3103,0.388
3104,0.502
3105,0.5
3106,0.314
3107,0.306
3108,0.28
3109,0.296
3110,0.628
3111,0.378
3112,0.444
3113,0.374
3114,0.312
3115,0.344
3116,0.24
3117,0.484
3118,0.254
3119,0.438
3120,0.336
3121,0.444
3122,0.48
3123,0.358
3124,0.256
3125,0.59
3126,0.212
3127,0.47
3128,0.296
3129,0.378
3130,0.39
3131,0.524
3132,0.442
3133,0.456
3134,0.338
3135,0.402
3136,0.532
3137,0.378
3138,0.418
3139,0.408
3140,0.596
3141,0.304
3142,0.436
3143,0.256
3144,0.276
3145,0.324
3146,0.398
3147,0.288
3148,0.374
3149,0.57
3150,0.454
3151,0.37
3152,0.488
3153,0.284
3154,0.59
3155,0.278
3156,0.392
3157,0.462
3158,0.364
3159,0.306
3160,0.518
3161,0.444
3162,0.348
3163,0.348
3164,0.348
3165,0.456
3166,0.392
3167,0.414
3168,0.302
3169,0.518
3170,0.588
3171,0.36
3172,0.308
3173,0.266
3174,0.214
3175,0.378
3176,0.24
3177,0.316
3178,0.49
3179,0.57
3180,0.354
3181,0.388
3182,0.572
3183,0.466
3184,0.368
3185,0.496
3186,0.46
3187,0.406
3188,0.358
3189,0.518
3190,0.492
3191,0.414
3192,0.412
3193,0.284
3194,0.48
3195,0.228
3196,0.24
3197,0.48
3198,0.334
3199,0.486
3200,0.186
3201,0.338
3202,0.398
3203,0.238
3204,0.28
3205,0.436
3206,0.362
3207,0.334
3208,0.264
3209,0.266
3210,0.366
3211,0.274
3212,0.608
3213,0.274
3214,0.442
3215,0.408
3216,0.504
3217,0.27
3218,0.48
3219,0.472
3220,0.286
3221,0.294
3222,0.47
3223,0.546
3224,0.218
3225,0.412
3226,0.336
3227,0.286
3228,0.408
3229,0.638
3230,0.338
3231,0.432
3232,0.314
3233,0.236
3234,0.432
3235,0.304
3236,0.306
3237,0.514
3238,0.214
3239,0.52
3240,0.406
3241,0.466
3242,0.43
3243,0.31
3244,0.71
3245,0.348
3246,0.556
3247,0.614
3248,0.448
3249,0.314
3250,0.33
3251,0.414
3252,0.376
3253,0.48
3254,0.33
3255,0.386
3256,0.456
3257,0.358
3258,0.394
3259,0.432
3260,0.264
3261,0.442
3262,0.352
3263,0.286
3264,0.482
3265,0.322
3266,0.44
3267,0.418
3268,0.318
3269,0.272
3270,0.536
3271,0.188
3272,0.522
3273,0.5
3274,0.306
3275,0.324
3276,0.574
3277,0.38
3278,0.462
3279,0.378
3280,0.326
3281,0.254
3282,0.524
3283,0.414
3284,0.414
3285,0.26
3286,0.274
3287,0.444
3288,0.306
3289,0.376
3290,0.33
3291,0.392
3292,0.312
3293,0.424
3294,0.354
3295,0.422
3296,0.454
3297,0.27
3298,0.326
3299,0.546
3300,0.316
3301,0.564
3302,0.296
3303,0.392
3304,0.404
3305,0.358
3306,0.396
3307,0.588
3308,0.446
3309,0.528
3310,0.308
3311,0.38
3312,0.186
3313,0.292
3314,0.586
3315,0.376
3316,0.236
3317,0.352
3318,0.568
3319,0.228
3320,0.42
3321,0.334
3322,0.378
3323,0.404
3324,0.37
3325,0.474
3326,0.522
3327,0.246
3328,0.326
3329,0.436
3330,0.24
3331,0.506
3332,0.314
3333,0.456
3334,0.28
3335,0.256
3336,0.512
3337,0.346
3338,0.47
3339,0.626
3340,0.356
3341,0.23
3342,0.316
3343,0.382
3344,0.324
3345,0.532
3346,0.348
3347,0.338
3348,0.154
3349,0.376
3350,0.352
3351,0.25
3352,0.272
3353,0.482
3354,0.372
3355,0.606
3356,0.212
3357,0.418
3358,0.38
3359,0.454
3360,0.452
3361,0.606
3362,0.242
3363,0.524
3364,0.332
3365,0.392
3366,0.332
3367,0.304
3368,0.55
3369,0.378
3370,0.358
3371,0.49
3372,0.236
3373,0.452
3374,0.256
3375,0.56
3376,0.44
3377,0.582
3378,0.41
3379,0.492
3380,0.24
3381,0.25
3382,0.294
3383,0.262
3384,0.308
3385,0.37
3386,0.412
3387,0.47
3388,0.628
3389,0.32
3390,0.264
3391,0.366
3392,0.358
3393,0.41
3394,0.424
3395,0.316
3396,0.206
3397,0.418
3398,0.382
3399,0.612
3400,0.588
3401,0.362
3402,0.448
3403,0.556
3404,0.324
3405,0.342
3406,0.47
3407,0.502
3408,0.498
3409,0.38
3410,0.374
3411,0.304
3412,0.49
3413,0.398
3414,0.288
3415,0.278
3416,0.438
3417,0.388
3418,0.474
3419,0.404
3420,0.154
3421,0.292
3422,0.246
3423,0.602
3424,0.568
3425,0.328
3426,0.2
3427,0.332
3428,0.362
3429,0.308
3430,0.522
3431,0.474
3432,0.494
3433,0.478
3434,0.334
3435,0.466
3436,0.306
3437,0.302
3438,0.522
3439,0.444
3440,0.468
3441,0.194
3442,0.434
3443,0.384
3444,0.44
3445,0.318
3446,0.47
3447,0.424
3448,0.33
3449,0.502
3450,0.302
3451,0.416
3452,0.418
3453,0.378
3454,0.428
3455,0.36
3456,0.4
3457,0.44
3458,0.556
3459,0.358
3460,0.484
3461,0.378
3462,0.322
3463,0.266
3464,0.482
3465,0.424
3466,0.392
3467,0.498
3468,0.39
3469,0.464
3470,0.228
3471,0.378
3472,0.37
3473,0.39
3474,0.542
3475,0.366
3476,0.448
3477,0.164
3478,0.524
3479,0.516
3480,0.284
3481,0.322
3482,0.414
3483,0.47
3484,0.228
3485,0.262
3486,0.306
3487,0.328
3488,0.348
3489,0.326
3490,0.376
3491,0.468
3492,0.44
3493,0.338
3494,0.25
3495,0.246
3496,0.346
3497,0.388
3498,0.294
3499,0.51
3500,0.424
3501,0.208
3502,0.42
3503,0.256
3504,0.428
3505,0.432
3506,0.358
3507,0.284
3508,0.382
3509,0.368
3510,0.502
3511,0.36
3512,0.35
3513,0.282
3514,0.448
3515,0.436
3516,0.368
3517,0.532
3518,0.548
3519,0.326
3520,0.402
3521,0.492
3522,0.542
3523,0.41
3524,0.218
3525,0.454
3526,0.298
3527,0.47
3528,0.31
3529,0.29
3530,0.57
3531,0.362
3532,0.41
3533,0.396
3534,0.298
3535,0.318
3536,0.502
3537,0.308
3538,0.364
3539,0.59
3540,0.414
3541,0.384
3542,0.488
3543,0.478
3544,0.36
3545,0.346
3546,0.304
3547,0.382
3548,0.33
3549,0.35
3550,0.424
3551,0.342
3552,0.398
3553,0.296
3554,0.506
3555,0.338
3556,0.406
3557,0.324
3558,0.412
3559,0.368
3560,0.516
3561,0.29
3562,0.504
3563,0.334
3564,0.354
3565,0.402
3566,0.58
3567,0.504
3568,0.19
3569,0.36
3570,0.446
3571,0.388
3572,0.416
3573,0.372
3574,0.344
3575,0.418
3576,0.346
3577,0.338
3578,0.376
3579,0.358
3580,0.352
3581,0.482
3582,0.492
3583,0.432
3584,0.38
3585,0.26
3586,0.58
3587,0.42
3588,0.438
3589,0.47
3590,0.272
3591,0.34
3592,0.346
3593,0.378
3594,0.458
3595,0.312
3596,0.576
3597,0.228
3598,0.546
3599,0.254
3600,0.264
3601,0.388
3602,0.51
3603,0.468
3604,0.458
3605,0.276
3606,0.548
3607,0.524
3608,0.26
3609,0.566
3610,0.438
3611,0.486
3612,0.408
3613,0.418
3614,0.358
3615,0.458
3616,0.482
3617,0.28
3618,0.436
3619,0.394
3620,0.318
3621,0.356
3622,0.568
3623,0.334
3624,0.322
3625,0.274
3626,0.364
3627,0.176
3628,0.368
3629,0.3
3630,0.422
3631,0.392
3632,0.344
3633,0.242
3634,0.42
3635,0.294
3636,0.512
3637,0.414
3638,0.342
3639,0.5
3640,0.21
3641,0.594
3642,0.27
3643,0.38
3644,0.276
3645,0.596
3646,0.52
3647,0.426
3648,0.352
3649,0.408
3650,0.294
3651,0.418
3652,0.298
3653,0.262
3654,0.296
3655,0.362
3656,0.334
3657,0.3
3658,0.182
3659,0.42
3660,0.33
3661,0.36
3662,0.26
3663,0.35
3664,0.374
3665,0.536
3666,0.42
3667,0.44
3668,0.246
3669,0.332
3670,0.348
3671,0.362
3672,0.308
3673,0.348
3674,0.438
3675,0.424
3676,0.578
3677,0.426
3678,0.39
3679,0.374
3680,0.416
3681,0.4
3682,0.348
3683,0.452
3684,0.444
3685,0.246
3686,0.378
3687,0.522
3688,0.436
3689,0.404
3690,0.55
3691,0.474
3692,0.27
3693,0.376
3694,0.452
3695,0.368
3696,0.276
3697,0.254
3698,0.33
3699,0.286
3700,0.334
3701,0.408
3702,0.348
3703,0.334
3704,0.424
3705,0.288
3706,0.316
3707,0.346
3708,0.318
3709,0.406
3710,0.312
3711,0.332
3712,0.416
3713,0.376
3714,0.31
3715,0.436
3716,0.262
3717,0.524
3718,0.54
3719,0.376
3720,0.288
3721,0.268
3722,0.296
3723,0.412
3724,0.36
3725,0.39
3726,0.41
3727,0.406
3728,0.408
3729,0.326
3730,0.354
3731,0.268
3732,0.41
3733,0.27
3734,0.346
3735,0.404
3736,0.222
3737,0.456
3738,0.604
3739,0.562
3740,0.376
3741,0.312
3742,0.468
3743,0.57
3744,0.212
3745,0.472
3746,0.486
3747,0.26
3748,0.232
3749,0.534
3750,0.36
3751,0.468
3752,0.356
3753,0.304
3754,0.334
3755,0.214
3756,0.378
3757,0.512
3758,0.154
3759,0.364
3760,0.572
3761,0.374
3762,0.526
3763,0.482
3764,0.34
3765,0.354
3766,0.152
3767,0.48
3768,0.61
3769,0.416
3770,0.416
3771,0.672
3772,0.422
3773,0.258
3774,0.306
3775,0.284
3776,0.472
3777,0.298
3778,0.428
3779,0.23
3780,0.622
3781,0.37
3782,0.424
3783,0.382
3784,0.478
3785,0.312
3786,0.426
3787,0.24
3788,0.326
3789,0.352
3790,0.378
3791,0.386
3792,0.294
3793,0.318
3794,0.412
3795,0.386
3796,0.324
3797,0.318
3798,0.324
3799,0.258
3800,0.576
3801,0.42
3802,0.268
3803,0.342
3804,0.514
3805,0.3
3806,0.364
3807,0.262
3808,0.224
3809,0.466
3810,0.448
3811,0.296
3812,0.47
3813,0.488
3814,0.408
3815,0.534
3816,0.458
3817,0.516
3818,0.27
3819,0.252
3820,0.368
3821,0.326
3822,0.354
3823,0.5
3824,0.224
3825,0.338
3826,0.46
3827,0.55
3828,0.296
3829,0.6
3830,0.35
3831,0.342
3832,0.256
3833,0.572
3834,0.28
3835,0.324
3836,0.36
3837,0.334
3838,0.418
3839,0.36
3840,0.286
3841,0.496
3842,0.408
3843,0.388
3844,0.322
3845,0.288
3846,0.436
3847,0.316
3848,0.28
3849,0.448
3850,0.386
3851,0.402
3852,0.344
3853,0.242
3854,0.542
3855,0.386
3856,0.402
3857,0.372
3858,0.684
3859,0.326
3860,0.346
3861,0.56
3862,0.464
3863,0.382
3864,0.444
3865,0.522
3866,0.32
3867,0.422
3868,0.312
3869,0.262
3870,0.462
3871,0.4
3872,0.344
3873,0.304
3874,0.332
3875,0.332
3876,0.696
3877,0.31
3878,0.394
3879,0.504
3880,0.374
3881,0.27
3882,0.286
3883,0.416
3884,0.432
3885,0.456
3886,0.304
3887,0.422
3888,0.258
3889,0.338
3890,0.412
3891,0.318
3892,0.44
3893,0.422
3894,0.33
3895,0.24
3896,0.468
3897,0.328
3898,0.436
3899,0.688
3900,0.322
3901,0.38
3902,0.268
3903,0.482
3904,0.532
3905,0.33
3906,0.294
3907,0.338
3908,0.192
3909,0.25
3910,0.362
3911,0.432
3912,0.342
3913,0.464
3914,0.522
3915,0.488
3916,0.358
3917,0.27
3918,0.47
3919,0.518
3920,0.38
3921,0.514
3922,0.296
3923,0.476
3924,0.448
3925,0.626
3926,0.368
3927,0.436
3928,0.44
3929,0.266
3930,0.554
3931,0.38
3932,0.498
3933,0.27
3934,0.362
3935,0.484
3936,0.406
3937,0.392
3938,0.21
3939,0.478
3940,0.24
3941,0.588
3942,0.66
3943,0.388
3944,0.464
3945,0.416
3946,0.372
3947,0.486
3948,0.412
3949,0.47
3950,0.516
3951,0.474
3952,0.266
3953,0.276
3954,0.352
3955,0.454
3956,0.506
3957,0.258
3958,0.668
3959,0.44
3960,0.296
3961,0.234
3962,0.48
3963,0.434
3964,0.386
3965,0.606
3966,0.45
3967,0.296
3968,0.35
3969,0.448
3970,0.32
3971,0.42
3972,0.384
3973,0.46
3974,0.296
3975,0.468
3976,0.546
3977,0.336
3978,0.404
3979,0.33
3980,0.348
3981,0.268
3982,0.164
3983,0.384
3984,0.45
3985,0.534
3986,0.508
3987,0.516
3988,0.336
3989,0.452
3990,0.254
3991,0.428
3992,0.396
3993,0.378
3994,0.382
3995,0.254
3996,0.426
3997,0.276
3998,0.552
3999,0.514
4000,0.348
4001,0.322
4002,0.402
4003,0.448
4004,0.18
4005,0.33
4006,0.34
4007,0.574
4008,0.41
4009,0.342
4010,0.476
4011,0.41
4012,0.422
4013,0.296
4014,0.39
4015,0.428
4016,0.436
4017,0.384
4018,0.31
4019,0.446
4020,0.376
4021,0.482
4022,0.498
4023,0.494
4024,0.24
4025,0.282
4026,0.19
4027,0.32
4028,0.346
4029,0.382
4030,0.296
4031,0.236
4032,0.406
4033,0.404
4034,0.398
4035,0.388
4036,0.23
4037,0.414
4038,0.418
4039,0.434
4040,0.256
4041,0.342
4042,0.326
4043,0.484
4044,0.324
4045,0.446
4046,0.344
4047,0.368
4048,0.552
4049,0.362
4050,0.382
4051,0.4
4052,0.358
4053,0.318
4054,0.284
4055,0.208
4056,0.434
4057,0.324
4058,0.358
4059,0.31
4060,0.47
4061,0.5
4062,0.142
4063,0.476
4064,0.364
4065,0.33
4066,0.594
4067,0.456
4068,0.448
4069,0.35
4070,0.356
4071,0.312
4072,0.416
4073,0.39
4074,0.31
4075,0.384
4076,0.52
4077,0.308
4078,0.176
4079,0.648
4080,0.19
4081,0.404
4082,0.382
4083,0.302
4084,0.362
4085,0.326
4086,0.624
4087,0.228
4088,0.562
4089,0.548
4090,0.39
4091,0.31
4092,0.558
4093,0.26
4094,0.432
4095,0.522
4096,0.454
4097,0.336
4098,0.618
4099,0.47
4100,0.344
4101,0.494
4102,0.33
4103,0.512
4104,0.522
4105,0.412
4106,0.342
4107,0.486
4108,0.442
4109,0.534
4110,0.298
4111,0.546
4112,0.474
4113,0.234
4114,0.34
4115,0.446
4116,0.32
4117,0.454
4118,0.336
4119,0.272
4120,0.28
4121,0.476
4122,0.262
4123,0.322
4124,0.354
4125,0.456
4126,0.284
4127,0.388
4128,0.32
4129,0.416
4130,0.3
4131,0.46
4132,0.278
4133,0.392
4134,0.444
4135,0.438
4136,0.3
4137,0.52
4138,0.436
